roof_2.json,The JSON object is invalid: 'azimuthAngle' is a required property
roof_6.json,The JSON object is invalid: 'mountingPlanes' is a required property
roof_2.json,The JSON object is invalid: 'azimuthAngle' is a required property
roof_6.json,The JSON object is invalid: 'mountingPlanes' is a required property
roof_2.json,The JSON object is invalid: 'azimuthAngle' is a required property
roof_6.json,The JSON object is invalid: 'mountingPlanes' is a required property
